-2.777899844692747755e-01,-6.637790110242658557e+03
-2.772996386432682314e-01,-6.670920086929413628e+03
-2.769623497821802616e-01,-6.673922933721121808e+03
-2.768036494493527067e-01,-6.642222508993108931e+03
-2.767860536146197203e-01,-6.584063555203311807e+03
-2.768215240719456571e-01,-6.518056848071445529e+03
-2.762781789230197016e-01,-6.461066628963341827e+03
-2.757568495142004861e-01,-6.508468872312293570e+03
-2.751854285496449504e-01,-6.565067548684778558e+03
-2.747253310360603384e-01,-6.599884129930123891e+03
-2.744260385076516262e-01,-6.601671926654285016e+03
-2.743144395140593161e-01,-6.565820347121143641e+03
-2.743381012743711378e-01,-6.503759365056875140e+03
-2.744050333647293227e-01,-6.435739725613108931e+03
-2.744006743680340588e-01,-6.385368353114512502e+03
-2.742242937370290568e-01,-6.370610199535130960e+03
-2.738569569218134436e-01,-6.394169175738049489e+03
-2.733216285725025285e-01,-6.449892867993332402e+03
-2.727599199971842414e-01,-6.510336026680759460e+03
-2.723329037636054162e-01,-6.543583082075483617e+03
-2.720725304556765312e-01,-6.541436670441447859e+03
-2.720070212916637642e-01,-6.499405626193703938e+03
-2.720629468755745295e-01,-6.433269721260045117e+03
-2.721485235114835532e-01,-6.364116689473105907e+03
-2.721369933436969535e-01,-6.317856595209055740e+03
-2.719395060466957004e-01,-6.310284674387770792e+03
-2.715457638539529595e-01,-6.342503627209543993e+03
-2.709904437362896656e-01,-6.405852918898622193e+03
-2.704499669807142181e-01,-6.466177210460813512e+03
-2.700567252797329010e-01,-6.496233278994364809e+03
-2.698456007488440056e-01,-6.486993660404866205e+03
-2.698275710931991034e-01,-6.437281616799581570e+03
-2.699116520427722876e-01,-6.367106928009009607e+03
-2.700080038845372732e-01,-6.298009523764047117e+03
-2.699764310882444285e-01,-6.258006991789237873e+03
-2.697500621149182543e-01,-6.258882636112023647e+03
-2.693241947827735849e-01,-6.300493352129229606e+03
-2.687542634433365829e-01,-6.370072630231285984e+03
-2.682416088897485174e-01,-6.428213886380812255e+03
-2.678747631009966157e-01,-6.454626649576776799e+03
-2.677219700710941064e-01,-6.435087885310894308e+03
-2.677481962200410903e-01,-6.377566988168131502e+03
-2.678555801526013025e-01,-6.304048338010672524e+03
-2.679509861033937956e-01,-6.237209411274644481e+03
-2.678858335677238300e-01,-6.205869491682301486e+03
-2.676198624590043207e-01,-6.217005101788338834e+03
-2.671493709070169031e-01,-6.269743314895784351e+03
-2.665643423777281362e-01,-6.344695124667154232e+03
-2.660896245743817889e-01,-6.397185760751514863e+03
-2.657826853291483937e-01,-6.412441287699761233e+03
-2.656783134161196380e-01,-6.383483533137522500e+03
-2.657433616714061086e-01,-6.318564778918491356e+03
-2.658697199211390583e-01,-6.242413309663588734e+03
-2.659478846392264728e-01,-6.180794538821724018e+03
-2.658373701675657563e-01,-6.160139638350058704e+03
-2.655232959659020731e-01,-6.182904181069822698e+03
-2.650049277631475464e-01,-6.246928432781939591e+03
-2.644243517400779453e-01,-6.323085189564269058e+03
-2.639996714878054540e-01,-6.366772808984718722e+03
-2.637414538549081033e-01,-6.372400851028867692e+03
-2.637030981382529338e-01,-6.330339300055909916e+03
-2.637998207365968018e-01,-6.259189321144522182e+03
-2.639395893516215397e-01,-6.181833564856919111e+03
-2.639823119833413778e-01,-6.129012283997326449e+03
-2.638195595098120627e-01,-6.120562218160031080e+03
-2.634484868961465276e-01,-6.156631226278569557e+03
-2.628839678282696712e-01,-6.231423908167063928e+03
-2.623301477985500174e-01,-6.303964981937781886e+03
-2.619562236447106618e-01,-6.337675135091030825e+03
-2.617559181905076970e-01,-6.331164686795711532e+03
-2.617780514228846833e-01,-6.276387739151274218e+03
-2.618969185500417685e-01,-6.200551784179604510e+03
-2.620344695948169100e-01,-6.124931883727176682e+03
-2.620209122549717051e-01,-6.084335222941889697e+03
-2.617992435725824407e-01,-6.088982156611670689e+03
-2.613637674794803689e-01,-6.139021708370396482e+03
-2.607714271612564527e-01,-6.220526434370634888e+03
-2.602793657280181305e-01,-6.281886297118944640e+03
-2.599705660488710879e-01,-6.302385154779319237e+03
-2.598668785596399688e-01,-6.276939842193726690e+03
-2.599643042002610094e-01,-6.208393918402898635e+03
-2.601310843730580413e-01,-6.126510312964149307e+03
-2.602689005789334264e-01,-6.056574676500134956e+03
-2.602022042344296904e-01,-6.032115253053118067e+03
-2.599050222717192993e-01,-6.057845957779526543e+03
-2.593510854053066028e-01,-6.134958450508508577e+03
-2.587089807478475390e-01,-6.227899310302826962e+03
-2.582408295366601658e-01,-6.280613768758635160e+03
-2.580088832371781327e-01,-6.278965224115849196e+03
-2.580007165956242354e-01,-6.230984350503640599e+03
-2.581133206858631790e-01,-6.157261477041900434e+03
-2.582763385147372470e-01,-6.075300889565559373e+03
-2.583462342699553438e-01,-6.018008502099870384e+03
-2.581999198774103665e-01,-6.008111227128741120e+03
-2.578384868496929050e-01,-6.045838536152550660e+03
-2.572475638373666329e-01,-6.129811010419248305e+03
-2.566898560599700785e-01,-6.207220820530081255e+03
-2.563238472178185345e-01,-6.242440607319033006e+03
-2.561294773467659436e-01,-6.236659674420129704e+03
-2.561760611107828378e-01,-6.177794494718711576e+03
-2.563133001898503238e-01,-6.098335940504284736e+03
-2.564756092837356949e-01,-6.018316490380060714e+03
-2.564693989212012415e-01,-5.977619483486135323e+03
-2.562487159476201093e-01,-5.984443861422043483e+03
-2.557972941974204772e-01,-6.041020499973210462e+03
-2.551898685912318276e-01,-6.129437579728376477e+03
-2.547022375307268494e-01,-6.193174245300662733e+03
-2.543950377724886192e-01,-6.214972956051245092e+03
-2.543023883940048191e-01,-6.187417771212776643e+03
-2.544055550827499235e-01,-6.116186657042932893e+03
-2.545702608195012928e-01,-6.032312659404687111e+03
-2.546971144254548958e-01,-5.962353434345695860e+03
-2.546035409250267390e-01,-5.941270332598465757e+03
-2.542996826080459183e-01,-5.967362144469771010e+03
-2.537603876775859080e-01,-6.042615241488198990e+03
-2.531551314875504222e-01,-6.131527742849210881e+03
-2.527549817962856382e-01,-6.176784273954248420e+03
-2.525139601486661167e-01,-6.183009247699766092e+03
-2.525305285278978129e-01,-6.131787564438551271e+03
-2.526649430149583431e-01,-6.053171160522632817e+03
-2.528477749645487993e-01,-5.967833960142586875e+03
-2.528953339584746884e-01,-5.916103124351677252e+03
-2.527161131788063786e-01,-5.914505350401172109e+03
-2.523148920368011305e-01,-5.962126126292210756e+03
-2.517025372562370356e-01,-6.052932590729317781e+03
-2.511698756841241331e-01,-6.127849228356109052e+03
-2.508398222556480484e-01,-6.156733304728961230e+03
-2.507018273700164501e-01,-6.139897879744481543e+03
-2.507987382808006260e-01,-6.070659252631382515e+03
-2.509614390825233299e-01,-5.986365585113719135e+03
-2.511242639484314587e-01,-5.908164104884674089e+03
-2.510687287991914540e-01,-5.879132523730399953e+03
-2.508007302662594307e-01,-5.898180327042285171e+03
-2.502890881027759473e-01,-5.969184934474562397e+03
-2.496598812614514162e-01,-6.064428192305615084e+03
-2.492342678636570996e-01,-6.116935755706469536e+03
-2.489678060470396637e-01,-6.130068254455460192e+03
-2.489621425330451332e-01,-6.084318028056879484e+03
-2.490975731005521387e-01,-6.005649800896270790e+03
-2.492897222152642978e-01,-5.917405747797645745e+03
-2.493716855380346820e-01,-5.858397475873861367e+03
-2.492159746657299779e-01,-5.851916114477258816e+03
-2.488409101077063701e-01,-5.894998218617652128e+03
-2.482305969784159294e-01,-5.986589514872939617e+03
-2.476703543884805070e-01,-6.068578734204996181e+03
-2.473306740204828658e-01,-6.101065984318703158e+03
-2.471693496725774208e-01,-6.089965474104918030e+03
-2.472670754714889063e-01,-6.020967777951193966e+03
-2.474307721461632692e-01,-5.936012470967788431e+03
-2.476142498136249814e-01,-5.853071940955513128e+03
-2.475768152321694560e-01,-5.820321070508353841e+03
-2.473239801100253488e-01,-5.836588632884217077e+03
-2.468219016525118603e-01,-5.906674805068794740e+03
-2.461776276099530980e-01,-6.006166689070114444e+03
-2.457432453064584132e-01,-6.061822659904592911e+03
-2.454687415902438441e-01,-6.077641902519982978e+03
-2.454610990088984812e-01,-6.032741438463253871e+03
-2.456004271922685167e-01,-5.953224374187987451e+03
-2.458065610242494703e-01,-5.861261941177336666e+03
-2.459032681022637612e-01,-5.799459621707514088e+03
-2.457537140030896516e-01,-5.792161613413731175e+03
-2.453842054395189987e-01,-5.835143425153173666e+03
-2.447664130981345165e-01,-5.929531901912890135e+03
-2.442003134592583002e-01,-6.014197334768126893e+03
-2.438646981653523338e-01,-6.047018125076697288e+03
-2.437059532230455017e-01,-6.036194254331270713e+03
-2.438154255351929478e-01,-5.965161517772073239e+03
-2.439745166641418272e-01,-5.881036365367039252e+03
-2.441718788251605043e-01,-5.795153896837584398e+03
-2.441338772223843323e-01,-5.762760043097278867e+03
-2.438730659815916968e-01,-5.781385398429910310e+03
-2.433608661043135390e-01,-5.854610092617233022e+03
-2.427111715426713279e-01,-5.956618515588113041e+03
-2.422946863236803972e-01,-6.009841174347065134e+03
-2.420294437277795141e-01,-6.024569380387360070e+03
-2.420471234731111920e-01,-5.975199909394665156e+03
-2.421949515805002506e-01,-5.894295072971822265e+03
-2.424084095758053947e-01,-5.802001184547267258e+03
-2.424752049747632698e-01,-5.746608448731138196e+03
-2.422890127519548575e-01,-5.746520192174907606e+03
-2.418718455698890824e-01,-5.798319478214457376e+03
-2.411989898686952849e-01,-5.902027266844653241e+03
-2.406302463507973277e-01,-5.983473686351109791e+03
-2.403368616275286529e-01,-6.002641372128706280e+03
-2.402352525522670479e-01,-5.977082905236281476e+03
-2.404365718588205580e-01,-5.886080185832476673e+03
-2.406793406807414271e-01,-5.789698163693954484e+03
-2.408451711042212673e-01,-5.718009060693350875e+03
-2.407540790770185124e-01,-5.700537151755243940e+03
-2.404767640225387304e-01,-5.726107147991918282e+03
-2.398885718445805670e-01,-5.816730036761984593e+03
-2.392141610771237881e-01,-5.924229429237946533e+03
-2.388128305987705646e-01,-5.971921992112836961e+03
-2.385916266188965185e-01,-5.974340928847100258e+03
-2.386576849667931821e-01,-5.913859510241620228e+03
-2.388170210557242212e-01,-5.829526394385457024e+03
-2.390450586589694115e-01,-5.735049168722403010e+03
-2.390882111713329983e-01,-5.685361702286917534e+03
